ts,machine_id,type,air_temp_k,process_temp_k,rot_speed_rpm,torque_nm,tool_wear_min,vibration_mms,current_a,humidity_pct,machine_failure,collected_at
2024-01-15 08:02:00,CNC-01,L,295.3268902932778,309.4487745470442,1734.534354192315,37.844301327827274,187.8972396929089,2.9713682076947703,12.413808409383952,56.07336370453517,0,2026-09-03 08:21:34
2024-01-15 00:08:00,CNC-01,L,298.9248401324549,311.3625578603457,2630.078191356678,18.332435499191615,46.16204626702076,3.151852757866899,8.995447936492969,54.027558581099576,0,2026-09-03 08:21:34
2024-01-15 00:03:00,CNC-02,M,299.13690118822365,311.7508420373352,2610.530951646517,18.78319234627783,39.04239713671754,3.109963435178415,9.665057497135455,52.41502109290729,0,2026-09-03 08:21:34
2024-01-15 10:29:00,CNC-03,H,297.0480233977489,311.2883878218862,1342.1597933916873,53.09037638321549,79.56616024316187,1.9771283495164291,13.352767201875452,60.08826253371737,0,2026-09-03 08:21:34
2024-01-15 22:00:00,CNC-02,M,304.27510829156034,312.3664918805302,2541.7387193519335,23.168143749733247,188.29823766852323,3.587920014162978,10.882727164941066,40.47326292253124,0,2026-09-03 08:21:34
2024-01-15 09:01:00,CNC-03,H,302.1253968786584,311.2439140791286,1656.4543719677342,48.472077377949695,195.0359119159865,2.852991261251053,15.34539563862159,44.034049032846255,0,2026-09-03 08:21:34
2024-01-15 09:05:00,CNC-03,H,302.22276769384484,311.1656513024722,1517.1859009021923,50.51102804835111,201.1918194863458,2.713794916954595,14.116718032214937,52.887288948696515,0,2026-09-03 08:21:34
2024-01-15 17:38:00,CNC-03,H,26.747499922557267,40.73794457936543,1980.1307795239634,36.648133726589364,8.088705695348164,2.6479129818121865,13.61563651120164,53.996249317700574,0,2026-09-03 08:21:34
2024-01-15 05:56:00,CNC-03,H,297.0753971709058,311.1274914907932,2215.1236750577546,27.82881313234865,174.7697896630741,3.184482080328938,11.47329444720615,54.34121409551145,0,2026-09-03 08:21:34
2024-01-15 15:34:00,CNC-03,H,298.8934142228244,312.9067144950291,1611.3476182335519,43.53175930971824,78.87305337818377,2.2525830822595228,12.892478353958799,54.66211021666409,0,2026-09-03 08:21:34
2024-01-15 03:51:00,CNC-01,L,296.94189037463457,310.2247224643964,2449.684404607937,23.87809725032538,66.97281677193358,3.0505154918632984,10.837505477707696,,0,2026-09-03 08:21:34
2024-01-15 08:10:00,CNC-01,L,295.2027764266075,310.10588004193977,1638.1942132484216,45.06387727973654,,3.0197454271944597,13.757623413416525,58.08786546410549,0,2026-09-03 08:21:34
2024-01-15 04:17:00,CNC-03,H,24.326213758520794,37.463756837536096,2267.1838487231375,27.382204582729376,49.006785079544905,2.9817931824559523,11.765123019682392,54.58830520733107,0,2026-09-03 08:21:34
2024-01-15 09:43:00,CNC-01,L,295.5983909314279,309.77353661972427,1404.3849574618948,49.98840454083788,111.302097690234,2.2286829169159854,13.164500479970243,53.58117669596007,0,2026-09-03 08:21:34
2024-01-15 20:29:00,CNC-01,L,298.9258193423762,313.11521035669153,2281.009553566995,29.77046261339263,189.8261759305493,3.3997821184885106,12.753196199465489,57.58782360654735,0,2026-09-03 08:21:34
2024-01-15 10:17:00,CNC-01,L,295.91512907949584,310.1179540151618,1386.823096535225,48.14947675737406,164.28522631566435,2.466642206439986,12.48907546436811,57.104628656530934,0,2026-09-03 08:21:34
2024-01-15 21:53:00,CNC-01,L,298.6500564895705,311.34744711329125,2527.94452812574,20.525313616326986,70.99437501468121,3.112749511133007,10.016080514425687,54.11705120090771,0,2026-09-03 08:21:34
2024-01-15 05:10:00,CNC-03,H,24.208022177755197,,2114.535171050121,32.007105568221476,115.1822269918973,2.7602168715961084,12.747543396524707,50.775877708647705,0,2026-09-03 08:21:34
2024-01-15 23:54:00,CNC-01,L,297.84754435704065,310.5923495000709,2754.8450275314444,16.972086336228447,201.03263221375047,4.0533038719483425,8.791445137784002,57.31979227058849,0,2026-09-03 08:21:34
2024-01-15 13:23:00,CNC-02,M,297.36186463177273,312.48166861522674,1480.9661132197116,50.31417433105098,196.4953614500284,2.659738395897303,13.85850647317643,56.520590862482884,0,2026-09-03 08:21:34
2024-01-15 18:16:12,CNC-03,H,300.4360480043721,313.9025831952779,2017.7479091494076,31.766482759845648,57.29468861549533,2.568277208597815,11.776070281668565,51.26385837231963,0,2026-09-03 08:21:34
2024-01-15 07:40:00,CNC-01,L,295.2666789100934,309.54236424116925,1932.0547885948552,36.404988057402434,155.7973646572677,2.9743989461603726,13.019795742210945,56.62404889808673,0,2026-09-03 08:21:34
2024-01-15 14:48:00,CNC-02,M,297.5898239694005,312.0071213070975,1496.6587957456184,49.516906436261344,85.48463597745791,2.2182402832100823,13.882392519176756,56.91691407722617,0,2026-09-03 08:21:34
2024-01-15 03:35:00,CNC-01,L,296.91394483017007,309.7539052141604,2506.0997642809334,21.76587664365785,48.23121702377216,2.9790735876855035,10.156003423800364,56.70764719487722,0,2026-09-03 08:21:34
2024-01-15 17:26:00,CNC-02,M,26.30435813501822,40.302068707920284,2025.7636817602029,33.30690684134677,73.84300446144938,2.7061161600241554,12.795496682330315,54.46972837321034,0,2026-09-03 08:21:34
2024-01-15 16:58:00,CNC-01,L,25.80670090208025,40.7517037791838,1838.318514049825,41.30846809471994,154.6325784512178,2.7525639866966998,14.284382914825123,53.04941998928414,0,2026-09-03 08:21:34
2024-01-15 12:47:00,CNC-02,M,296.9521487684786,311.6731181027026,1359.7125283643577,52.09399814295138,139.62361193510037,2.3078810221101684,13.309920783293954,58.15343826083957,0,2026-09-03 08:21:34
2024-01-15 22:50:00,CNC-03,H,299.760407951607,312.80598345216225,2652.4522379415657,20.198923801266357,152.67297407067474,3.4113048673267254,10.141684543769555,46.393712305446805,0,2026-09-03 08:21:34
2024-01-15 19:31:00,CNC-02,M,299.33710760795367,312.268964772788,2341.9275756504567,23.23524794479114,15.984539385919517,2.8930934185564547,10.386693156798005,51.00364798672978,0,2026-09-03 08:21:34
2024-01-15 18:38:00,CNC-03,H,300.5075871556425,314.21492691881906,2133.347040629723,30.887295143712038,87.11633130716204,2.7077225954125765,12.288027196143895,51.17265702293595,0,2026-09-03 08:21:34
2024-01-15 03:35:00,CNC-02,M,297.50739902427034,309.752755551705,2353.1327773027524,20.73909517463378,43.70309599670125,2.8894903766112425,8.964427424678085,56.50622768472198,0,2026-09-03 08:21:34
2024-01-15 13:41:00,CNC-03,H,297.96594300131244,312.1069083237316,1360.1909126098944,51.00119541648578,142.3851612009294,2.1870936974519517,13.090178693067632,57.34719304835203,0,2026-09-03 08:21:34
2024-01-15 06:05:00,CNC-02,M,296.18094500290357,309.611684083478,2044.6678892367563,31.22869775949405,27.68929070322722,2.6079971013137855,11.788166784606682,58.66546758813558,0,2026-09-03 08:21:34
2024-01-15 05:51:00,CNC-01,L,296.09750935498494,309.57569774689745,2054.209357652268,32.923485657521525,5.268279058520614,26.266150234888347,12.607614293419578,58.706250408580736,0,2026-09-03 08:21:34
2024-01-15 00:37:31,CNC-03,H,298.7019359743617,311.42474265938085,2711.839075700914,19.374594089223528,48.73699386794262,3.1709574795474524,10.017101497708042,52.70669364004346,0,2026-09-03 08:21:34
2024-01-15 02:34:00,CNC-03,H,298.21770705740363,311.4803547979324,2595.4377560389694,21.556873356356125,173.72651449443313,33.2874828723636,10.306521969030719,51.191420891380474,0,2026-09-03 08:21:34
2024-01-15 14:27:00,CNC-02,M,297.51525678801187,311.84397244802904,1496.1011057246385,47.77570070799754,53.13969638922468,2.1362414547737387,13.221202912059141,61.13246711199369,0,2026-09-03 08:21:34
2024-01-15 00:15:00,CNC-01,L,299.135838201962,310.8191156050418,2801.770376091559,13.593176531265112,53.81925966627924,3.2563267793174417,7.0442925788186885,56.45622663825872,0,2026-09-03 08:21:34
2024-01-15 11:05:00,CNC-03,H,297.26165785944573,311.36202438627157,1386.7650380203775,49.343321637480926,136.4704573984828,2.193598058705308,12.757702961198225,52.52173847973268,0,2026-09-03 08:21:34
2024-01-15 03:15:56,CNC-03,H,297.7245089992396,310.9417917538765,2500.534517187899,20.60754997912577,221.5853232257444,3.862225341892355,9.559185668553882,55.344980433134296,0,2026-09-03 08:21:34
2024-01-15 20:12:00,CNC-02,M,299.6025827536792,313.2162301167947,2392.34774496975,24.812166766773483,65.13173673400696,2.9456086646334554,11.186859806034295,54.643812805644316,0,2026-09-03 08:21:34
