ts,machine_id,type,air_temp_k,process_temp_k,rot_speed_rpm,torque_nm,tool_wear_min,vibration_mms,current_a,humidity_pct,machine_failure,collected_at
2024-01-07 04:35:00,CNC-02,M,296.53716148127023,,2339.929423583209,27.669758986422323,139.7954055662883,3.2624713084993817,12.215659748833701,60.936401389769074,0,2026-08-25 06:31:47
2024-01-07 09:37:00,CNC-03,H,295.70616841561366,310.67445402264525,1423.6156011779196,51.2440728629351,242.20884675250687,3.024404793215476,13.56650605087102,60.24759240527361,0,2026-08-25 06:31:47
2024-01-07 15:04:00,CNC-01,L,298.2685041508329,313.0211462854192,1593.3312838725162,47.85026858094926,180.66051240730872,2.816471376234138,14.049059186063612,51.43742864618417,0,2026-08-25 06:31:47
2024-01-07 23:29:00,CNC-01,L,299.1958685711843,,2619.8755043050846,14.428717774570737,20.296030321026706,3.2248653279911825,7.0736520946845545,53.103993113395795,0,2026-08-25 06:31:47
2024-01-07 14:04:00,CNC-03,H,297.84197898129236,312.2385278135088,1423.7981176296232,50.51815316957978,163.05970033640628,2.2490731832225395,13.392739360495767,57.84905754929219,0,2026-08-25 06:31:47
2024-01-07 12:59:00,CNC-01,L,297.3239094512738,312.5111782086224,1433.526830156095,56.08933860256374,218.8690213071912,3.0447713989156235,15.23503058938481,57.04807849454756,1,2026-08-25 06:31:47
2024-01-07 13:20:00,CNC-03,H,297.6691631115134,311.7945128626731,1374.5740188115453,52.518744234244075,93.61036918083258,1.9695758047885716,13.66311928446366,62.177083234395994,0,2026-08-25 06:31:47
2024-01-07 19:55:00,CNC-01,L,299.8254699295945,314.19168288550725,2414.5072961786013,28.050254066854617,171.41430525965313,33.304847733573254,12.597423121496849,50.85538555972039,0,2026-08-25 06:31:47
2024-01-07 05:18:00,CNC-02,M,295.87563776213204,310.8191757932091,2107.845947844737,36.406536367110306,193.54761804168956,3.219397075932902,14.326589187421224,59.30045854497156,0,2026-08-25 06:31:47
2024-01-07 23:40:00,CNC-01,L,299.0327507377291,310.7310928930919,2602.2290055587537,15.45624135424835,32.16446366265835,3.171104692161781,7.476117629964928,55.75882102884924,0,2026-08-25 06:31:47
2024-01-07 04:14:00,CNC-01,L,297.0760252215896,310.9569586615565,2435.738550117709,27.049298600221405,99.34558327737973,3.026328490968879,12.522834671559043,52.95181121264198,0,2026-08-25 06:31:47
2024-01-07 16:00:14,CNC-03,H,304.28937250672925,312.4249608160589,1825.0709616463694,38.98019905741084,84.71801694141423,2.4675328058257944,13.382366706732574,43.72804485913428,0,2026-08-25 06:31:47
2024-01-07 11:13:00,CNC-03,H,296.41596023235996,311.140853779494,1534.615088363443,50.378174560478385,143.2415374127263,2.304269629810196,14.549366171868854,58.92002006398743,0,2026-08-25 06:31:47
2024-01-07 06:52:00,CNC-02,M,296.3039705693067,310.58439714631686,1923.2361574297156,36.203180844163185,75.16946375771171,2.5347427371813622,13.163185920081323,55.50337041883168,0,2026-08-25 06:31:47
2024-01-07 19:24:00,CNC-03,H,299.6066200681199,313.3747784681914,2363.021300782034,27.456648896981232,123.55235312016846,3.047002968533325,12.128710091752566,50.24028041074783,0,2026-08-25 06:31:47
2024-01-07 12:44:00,CNC-03,H,296.8734184535977,310.45187288286485,1275.9161927550113,49.48314770269666,36.46101784585346,1.9225405301907692,11.65479071459238,55.85272707611324,0,2026-08-25 06:31:47
2024-01-07 10:44:00,CNC-01,L,295.9980135297855,309.91629411084386,1374.371143226213,53.01269006372477,4.7233735012635005,2.0484155766516343,13.587602105832529,58.85499527917259,0,2026-08-25 06:31:47
2024-01-07 00:22:00,CNC-01,L,298.88302259159957,311.2173492088102,2623.6789090678494,18.209527579599854,46.931731345721786,3.2872043191128184,8.95546631791072,56.43412736427117,0,2026-08-25 06:31:47
2024-01-07 00:45:00,CNC-02,M,298.5073147218657,310.6417061282123,2596.4554895265906,16.529817185479178,99.62214226975652,3.1242729117721235,8.324917368783337,54.66748335122517,0,2026-08-25 06:31:47
2024-01-07 04:40:00,CNC-01,L,296.716410183215,310.8530517222409,2143.3426664255157,32.09131974561685,131.33645114614447,2.911954469791388,12.962382639175692,53.79958096420345,0,2026-08-25 06:31:47
2024-01-07 07:45:00,CNC-03,H,22.524530144657263,37.06381603515683,1790.8309353249558,43.192950972266274,73.67783831098885,2.438243423845807,14.216567884015413,57.460997145249635,0,2026-08-25 06:31:47
2024-01-07 21:49:00,CNC-01,L,299.8938455143868,312.42626021117087,2745.941623869014,17.67117921034215,111.82491010881107,3.4622416329845125,8.966050415476172,52.95076339363995,0,2026-08-25 06:31:47
2024-01-07 23:56:00,CNC-02,M,299.2497573951781,312.1810266276606,2659.8512371080715,17.949104934166083,121.87489394806373,3.351344822321258,8.988452076876275,49.00788574291656,0,2026-08-25 06:31:47
2024-01-07 06:45:00,CNC-01,L,301.4186573745986,309.3521960166425,2033.944376417632,32.46358017689288,74.1744668772095,2.654813994278272,12.623421173392533,48.26523211491781,0,2026-08-25 06:31:47
2024-01-07 19:11:00,CNC-03,H,299.25783974827317,312.3246494447554,2360.6286706727833,23.959911363484387,107.35450587954357,3.040783691652068,10.67533812391196,51.81797568631368,0,2026-08-25 06:31:47
2024-01-07 12:32:00,CNC-02,M,297.23370574765397,311.8039978379792,1348.5657754342087,51.918977951403804,126.96631270637094,2.1402047424801984,,56.682730243941755,0,2026-08-25 06:31:47
2024-01-07 19:25:00,CNC-01,L,299.84105467817966,314.2475340612796,2212.6547823950746,31.921746890285664,135.14109800768244,3.119496500575691,13.3869434326662,49.00564672826502,0,2026-08-25 06:31:47
2024-01-07 11:21:00,CNC-03,H,296.125759463363,310.371647362111,1396.2637218209263,50.50573691056082,155.88671756817837,2.3615612994966115,13.058185203993782,59.19406454530036,0,2026-08-25 06:31:47
2024-01-07 17:19:07,CNC-03,H,299.46609612746676,314.3239723936153,2065.6562025714115,36.26871802456389,198.18321547210817,3.2591115646656066,13.906654603804949,52.859972914960366,0,2026-08-25 06:31:47
2024-01-07 04:11:00,CNC-03,H,296.33289045463727,309.5100270727483,2255.015035542351,26.430563802434865,26.049956598103584,2.874150661453796,11.114724224688606,53.15100344231638,0,2026-08-25 06:31:47
2024-01-07 18:46:00,CNC-01,L,299.92240853377353,313.85420600770385,2093.64346532265,33.20748409117639,86.19553345606451,2.8640573060970196,13.21831297904645,49.48987765503626,0,2026-08-25 06:31:47
2024-01-07 02:19:00,CNC-02,M,303.3126847570324,309.65358339305635,,16.244811628047778,201.36074015792983,38.511273923102316,7.989007201154096,48.11710699224988,0,2026-08-25 06:31:47
2024-01-07 02:32:00,CNC-02,M,302.97689087901955,310.801860403229,2451.7223533122396,24.931409736706758,215.95718060722427,3.819169348123533,11.305202385609352,45.492788168353165,0,2026-08-25 06:31:47
2024-01-07 03:29:00,CNC-03,H,297.0863227925416,310.6352278879302,2467.4493775025953,23.2906265111117,240.36344218163168,3.86347475079931,10.759321160563237,58.45473042930002,0,2026-08-25 06:31:47
2024-01-07 14:55:00,CNC-03,H,298.2721991745207,313.4041198073443,1462.9307503872242,52.684071624309766,241.61281191011028,2.9757222425312637,14.591929883054288,53.9244993917798,0,2026-08-25 06:31:47
2024-01-07 13:16:00,CNC-01,L,297.5091699376862,311.49174463232526,1449.004165660932,51.516468655554135,12.675683585403752,2.0761546610654578,13.99841268630679,56.87307318185222,0,2026-08-25 06:31:47
2024-01-07 20:33:00,CNC-02,M,300.3488450323727,314.6184244386206,2604.301412788511,25.519724677311515,113.5594515897137,3.2491570176487397,12.379695432156351,50.06013692105669,0,2026-08-25 06:31:47
2024-01-07 15:46:00,CNC-01,L,298.6771769017297,312.7154113626485,1637.840432155427,42.58117547128393,44.73997741315136,2.284345579722842,13.027577111548863,51.2143634697427,0,2026-08-25 06:31:47
2024-01-07 23:50:00,CNC-03,H,298.61418398049244,311.93071323538834,2735.0696231955967,19.371494232296794,188.89271222188802,3.7011710437218124,10.07106080640593,57.92880371920067,0,2026-08-25 06:31:47
2024-01-07 16:42:00,CNC-03,H,304.4311110355668,313.9361444870734,1983.2238413455736,43.13368513045365,145.07828197236674,2.7791943073704264,16.117450918552507,40.313661032453325,0,2026-08-25 06:31:47
2024-01-07 03:27:00,CNC-02,M,297.00650651369455,310.014964716432,2502.5164040307914,21.687400153815208,58.387115231244664,3.0435583871914664,10.110277241980453,60.16189810702214,0,2026-08-25 06:31:47
2024-01-07 09:24:00,CNC-02,M,296.1971200361765,310.9835665025887,1731.7330291055628,44.01432481876233,62.32415062879802,2.3880305929622616,14.254618711836574,59.41859068184225,0,2026-08-25 06:31:47
