ts,machine_id,type,air_temp_k,process_temp_k,rot_speed_rpm,torque_nm,tool_wear_min,vibration_mms,current_a,humidity_pct,machine_failure,collected_at
2024-01-14 08:02:07,CNC-03,H,297.0604024134151,310.854222899772,1524.1017846213797,44.18740574901005,150.8066553301861,2.50686196151715,12.51372741880959,54.74855687098993,0,2026-08-25 06:31:51
2024-01-14 19:45:00,CNC-01,L,299.23691025048555,313.04359262171073,2363.865604332616,26.24508388338371,167.30612349077555,3.4216878009129643,11.82352795892372,52.25823002911501,0,2026-08-25 06:31:51
2024-01-14 02:22:00,CNC-01,L,24.961701569510865,38.94727669432427,2577.4358708370255,25.190073358830613,181.08065721814523,3.702926492941751,12.526849731291204,53.624711260991106,0,2026-08-25 06:31:51
2024-01-14 00:20:00,CNC-03,H,298.9331366935603,310.4939554701432,2793.0183048348867,13.37270777058242,71.10093866536012,3.3687239779707965,7.293437547131458,55.51600531405535,0,2026-08-25 06:31:51
2024-01-14 07:23:06,CNC-03,H,296.9435800521098,310.59597594426316,1765.512243146109,35.42320056869181,94.10669708819101,2.492521020275999,11.736291987690267,57.8160411229221,0,2026-08-25 06:31:51
2024-01-14 18:47:00,CNC-01,L,299.1379853288959,313.3501370877593,2218.1242661633173,30.492646958424295,95.12182654752739,2.769341073519906,12.551581860805667,52.104134840236384,0,2026-08-25 06:31:51
2024-01-14 20:52:00,CNC-02,M,300.7652657389238,313.7075701611405,2358.897684561743,21.367700714685554,86.23158986159858,2.871118040421777,9.46756259199216,47.24904145992117,0,2026-08-25 06:31:51
2024-01-14 22:21:00,CNC-03,H,300.274105716108,311.61987851230884,2641.5926063372767,12.319411984677819,121.46284464033349,3.310318303689419,5.94179313066909,51.602584233493396,1,2026-08-25 06:31:51
2024-01-14 18:50:00,CNC-01,L,299.34024802738253,313.26075594722704,2095.4035205204987,31.782814690083306,98.99748520033506,2.6865430712774434,12.399837067684336,50.042192840289914,0,2026-08-25 06:31:51
2024-01-14 13:24:00,CNC-02,M,299.01610466584316,313.81865476467647,1384.7429491472917,52.46287109780205,174.6193844980708,2.593401488713486,13.53524285424806,55.987240088186276,0,2026-08-25 06:31:51
2024-01-14 15:18:00,CNC-01,L,297.9463210996332,311.60987368624404,1702.8912185658,40.644627785287334,7.552700600962366,2.3824113928134265,12.8600461473574,53.45471059680369,0,2026-08-25 06:31:51
2024-01-14 09:28:00,CNC-02,M,297.2127232533912,310.8310180485659,1460.4936769737315,46.35002942985962,16.87620236250906,2.158710074145604,12.723017019443024,53.38195304332059,0,2026-08-25 06:31:51
2024-01-14 07:13:00,CNC-03,H,296.80229931361123,311.37037903641794,1766.6667764336044,43.064538997334566,78.55419014791273,2.4083621679558314,14.52335166359544,56.40387970232399,0,2026-08-25 06:31:51
2024-01-14 21:21:00,CNC-01,L,299.2457392627715,311.50808838660305,2439.1878953396354,18.77031398327608,39.91165094328288,2.9869286616978483,8.66975433480215,45.46368079723625,0,2026-08-25 06:31:51
2024-01-14 00:30:00,CNC-02,M,298.9871107205537,310.94309580963056,2673.099998261394,15.663829697169088,69.15379282559903,3.255800867491944,7.796628308006947,52.02446257950788,0,2026-08-25 06:31:51
2024-01-14 12:49:00,CNC-02,M,298.4127207177765,313.286044744364,1422.998216904382,53.52603357344508,119.28720463411442,21.385775175046508,14.085241297850803,51.31906174417195,0,2026-08-25 06:31:51
2024-01-14 04:55:00,CNC-01,L,296.70590478107016,310.07802619533004,2331.4387728013708,24.308768565694596,165.46508070232727,3.29923225321149,10.750594003025366,59.194904328150685,0,2026-08-25 06:31:51
2024-01-14 20:51:00,CNC-01,L,299.4815747289768,311.6464464278491,2435.919271440118,19.68342621014567,5.791798173445304,2.981736349870983,9.057809582713736,51.202803875365106,0,2026-08-25 06:31:51
2024-01-14 10:52:00,CNC-01,L,296.3376709228148,309.8126021672842,1330.4490744828588,47.28891481769148,22.2078196628245,1.8151827013029702,11.80017568952303,60.442235279095975,0,2026-08-25 06:31:51
2024-01-14 15:20:00,CNC-03,H,299.53387798442645,313.36505666858693,1533.8118023155403,44.16836349476903,105.53538114203889,2.2826566082533764,12.712383667856816,53.57115987593513,0,2026-08-25 06:31:51
2024-01-14 10:34:00,CNC-01,L,295.8630827427795,311.4340200856608,1490.1685920071936,55.297693779321406,218.70379952606262,3.1198327586409436,15.265583468384756,58.913680398594074,1,2026-08-25 06:31:51
2024-01-14 11:31:00,CNC-02,M,24.920010132264906,40.551446268349764,1439.916335420157,56.3762258268183,210.67885328986802,2.839890279376674,15.469607153872014,56.19767354023999,0,2026-08-25 06:31:51
2024-01-14 02:41:00,CNC-02,M,24.77996630320507,38.278579765763254,2634.932387914032,19.91641408429289,211.1442859085116,3.9292545198617512,9.859958125307992,58.7076087820863,0,2026-08-25 06:31:51
2024-01-14 02:56:00,CNC-01,L,24.551734223602466,36.5929255537626,2518.9739583102905,18.330106226307457,23.807894450664698,3.120731735764501,8.592650859021242,57.50634538573885,0,2026-08-25 06:31:51
