ts,machine_id,type,air_temp_k,process_temp_k,rot_speed_rpm,torque_nm,tool_wear_min,vibration_mms,current_a,humidity_pct,machine_failure,collected_at
2024-01-10 01:54:00,CNC-01,L,297.9614379924217,310.60890984029,2621.8051123086107,17.792721121293354,163.06206999161452,3.636683339295611,8.7359823086929,57.09646178462262,0,2026-08-25 06:31:48
2024-01-10 08:54:00,CNC-01,L,296.2124289504404,310.1008591122018,1408.5913426312216,49.358187694367444,55.26615227151816,2.0240299798758667,13.20289921598873,61.77541827366496,0,2026-08-25 06:31:48
2024-01-10 02:27:00,CNC-02,M,297.4016032197741,312.1273065094634,2556.109922617266,28.119322291915623,214.47419158914755,3.827504917074379,13.476083132434523,52.95624069603471,0,2026-08-25 06:31:48
2024-01-10 13:10:00,CNC-02,M,296.26634077170473,311.5707317034868,1355.0390774728723,56.584830805870354,212.40983373119946,2.8129938704397452,14.370532568630965,56.934997567208136,1,2026-08-25 06:31:48
2024-01-10 21:13:00,CNC-01,L,26.798388461019044,39.94559077601417,2379.2350260436683,21.779023218114876,212.46575094601104,3.844023895099826,9.76800566010322,56.86733602259036,0,2026-08-25 06:31:48
2024-01-10 21:40:00,CNC-02,M,298.54697069645505,312.78292037450683,2551.0782883342663,25.331097154602233,142.8904662423967,3.258991818508796,12.036919297532004,55.104884094638,0,2026-08-25 06:31:48
2024-01-10 11:44:00,CNC-02,M,301.8511379203181,310.41730588739114,1438.095863780402,52.60954396268275,75.92593010266926,2.069309051309373,14.406314565242395,46.1338859152056,0,2026-08-25 06:31:48
2024-01-10 12:42:00,CNC-01,L,296.7752284569887,311.56958844929574,1414.8022814301844,52.404144214416654,190.5033728924609,2.7635855312919455,13.985297038501422,53.499154456488995,0,2026-08-25 06:31:48
2024-01-10 14:53:00,CNC-01,L,297.95701872500456,312.57730548794694,1342.8809121934573,54.226079055207904,181.24812915828943,2.55185198852854,13.547109110797845,56.782686516125054,0,2026-08-25 06:31:48
2024-01-10 09:24:00,CNC-03,H,296.2093612041588,309.9306919447223,1483.8412248981945,46.737740292384174,3.064530539882942,2.1068100034898922,13.004305917225494,58.33644435778057,0,2026-08-25 06:31:48
2024-01-10 14:02:00,CNC-03,H,298.335031857738,312.8088074177358,1416.0918385256891,50.54072218565553,0.0,2.2789981999927433,13.200352226975268,52.71527216918024,0,2026-08-25 06:31:48
2024-01-10 00:03:00,CNC-03,H,299.0253869890327,310.8572487047881,2649.58489800762,15.816252515387951,11.606387171580428,3.1866084304768014,8.007253897923883,54.666291530630836,0,2026-08-25 06:31:48
2024-01-10 04:50:00,CNC-02,M,296.751281065769,310.8767663425363,2286.345816117857,28.750396341629358,157.85930574474853,3.1315238839558917,12.294883647303807,55.35398620607792,0,2026-08-25 06:31:48
